,Unnamed: 0,prime,target,RT.200SOA,RT.1200SOA,obs.200SOA,obs.1200SOA,primecond,rel,t_length,t_freq,t_logfreq,t_orthoN,t_bgmean,t_POS,relation,FAS,LSA,BEAGLE_RPs,BEAGLE_PMI,p_freq,p_logfreq,p_length,p_orthoN,p_bgsum,p_bgmean,p_POS,jc_similarity,path_similarity,cosine_distance
104,123,AIRCRAFT,pilot,686.8095238,612.7142857000001,63,63,3,0,5,26.67,3.13,1.0,1156.75,NN|VB,script,0.054000000000000006,0.8,0.12838303199999998,1.46847642,8.0,9.45,2.68,0.0,6458.0,922.57,NN,0.0675595621163448,0.07142857142857142,0.7816226482391357
105,124,AIRCRAFT,pilot,686.8095238,612.7142857000001,63,63,3,0,5,26.67,3.13,1.0,1156.75,NN|VB,,,,0.078852332,0.11683276699999999,8.0,9.45,2.68,0.0,6458.0,922.57,NN,0.0675595621163448,0.07142857142857142,0.7816226482391357
106,125,AIRPLANE,fly,569.9090909,675.2258065000001,33,31,1,1,3,85.0,3.64,4.0,1008.5,VB|NN,functional property,0.32,0.68,0.201216098,1.664784552,10.92,2.75,8.0,0.0,10550.0,1507.14,NN,0.060563406186725795,0.058823529411764705,0.9099086299538612
107,126,AIRPLANE,communist,876.4285714,770.1,28,30,3,0,9,7.57,2.59,1.0,1765.75,NN|JJ,,,,0.19546366199999998,0.074661034,10.92,2.75,8.0,0.0,10550.0,1507.14,NN,0.06563459177543936,0.06666666666666667,0.9267707392573357
108,127,AIRPORT,leaves,729.6875,718.4666667,32,30,3,0,6,45.41,3.36,5.0,2400.8,VB,,,,0.030417945,0.0,38.04,3.29,7.0,0.0,6828.0,1138.0,NN,NA,0.1111111111111111,1.0549089685082436
109,128,AIRPORT,plane,703.6333333,604.75,30,32,1,1,5,95.53,3.69,5.0,2138.5,NN|VB,script,0.757,0.75,0.115055856,0.42606320700000005,38.04,3.29,7.0,0.0,6828.0,1138.0,NN,0.07291735799411016,0.09090909090909091,0.7698151171207428
110,129,ALARM,am,918.1176471000001,787.8666667,17,15,4,0,2,1106.63,4.75,7.0,945.0,VB,,,,0.046088387,0.02133054,5.0,29.84,3.18,0.0,8631.0,2157.75,NN|VB,0.08004565912555012,0.07692307692307693,0.8834644854068756
111,130,ALARM,morning,752.6875,647.1875,32,32,2,1,7,439.0,4.35,1.0,2753.83,NN,unclassified,0.042,0.49,0.038956835,0.235903392,5.0,29.84,3.18,0.0,8631.0,2157.75,NN|VB,0.051985716868872184,0.09090909090909091,0.9442321993410587
112,131,ALBUM,less,674.8125,703.7,32,30,3,0,4,111.1,3.75,8.0,3158.67,JJ|RB|minor,,,,0.0,1.056838538,10.24,2.72,5.0,0.0,4277.0,1069.25,NN,NA,0.05263157894736842,1.0017507437150925
113,132,ALBUM,record,596.3548387,673.5,31,32,1,1,6,85.59,3.64,1.0,2339.8,NN,synonym,0.33299999999999996,0.4,0.064912225,0.802683116,10.24,2.72,5.0,0.0,4277.0,1069.25,NN,0.052817469667414844,0.07692307692307693,0.8719716817140579
114,133,ALCOHOL,sticky,725.28125,805.7741934999999,32,31,4,0,6,5.73,2.47,3.0,2333.8,JJ,,,,0.102735924,0.021379786,7.0,16.57,2.93,0.0,8157.0,1359.5,NN,NA,,0.9357626587152481
115,134,ALCOHOL,drink,672.030303,635.9375,33,32,2,1,5,247.39,4.1,3.0,2612.75,VB|NN,supraordinate,0.151,0.79,0.20318178,3.491383555,7.0,16.57,2.93,0.0,8157.0,1359.5,NN,0.06394679011918558,0.07692307692307693,0.597040444612503
116,135,ALGAE,pool,555.0,640.9666667,31,30,2,1,4,46.98,3.38,9.0,1099.67,NN|VB,script,0.040999999999999995,0.18,0.0,0.42084718200000004,5.0,0.43,1.36,0.0,3790.0,947.5,NN,0.05802430470719273,0.1111111111111111,0.9172767922282219
117,136,ALGAE,theory,676.1875,708.7741934999999,32,31,4,0,6,28.61,3.16,0.0,1340.4,NN,,,,0.046331772,0.058402835,5.0,0.43,1.36,0.0,3790.0,947.5,NN,0.04959901009193124,0.058823529411764705,0.949484933167696
118,137,ALIVE,live,582.2666667000001,697.8666667,30,30,2,1,4,344.59,4.24,11.0,1840.67,VB,synonym,0.02,0.36,0.08826123300000001,0.29879463,5.0,154.47,3.9,3.0,8586.0,2146.5,JJ,NA,0.25,0.8842121884226799
119,138,ALIVE,create,589.6875,685.1333333,32,30,4,0,6,25.27,3.11,1.0,3145.8,VB|NN,,,,0.07700393400000001,0.038779233999999996,5.0,154.47,3.9,3.0,8586.0,2146.5,JJ,NA,0.3333333333333333,1.024455500766635
120,139,ALL,none,625.1290323,647.34375,31,32,1,1,4,110.61,3.75,13.0,2560.0,NN,antonym,0.33299999999999996,0.65,0.272647857,0.11563230099999999,5161.86,5.42,3.0,5.0,4681.0,2340.5,minor|RB,NA,,0.8257526755332947
121,140,ALL,towel,719.34375,721.5806452,32,31,3,0,5,14.16,2.86,5.0,1067.5,NN|VB,,,,0.024692252,0.0,5161.86,5.42,3.0,5.0,4681.0,2340.5,minor|RB,NA,,0.9570943489670753
122,141,ALLEGIANCE,pledge,599.8709677,672.0606061000001,31,33,1,1,6,6.88,2.55,1.0,2005.4,NN|VB,bpa,0.311,0.49,0.029846658999999998,26.34723257,3.12,2.2,10.0,0.0,16742.0,1860.22,NN,0.049288612913974454,0.07692307692307693,0.8954964131116867
123,142,ALLEGIANCE,spot,695.0666667,662.9375,30,32,3,0,4,61.57,3.5,7.0,936.33,NN|VB,,,,0.043232885,0.9452147240000001,3.12,2.2,10.0,0.0,16742.0,1860.22,NN,0.06434885801528266,0.08333333333333333,1.0639189705252647
124,143,ALLERGY,sneeze,696.6875,671.516129,32,31,1,1,6,2.94,2.18,0.0,771.2,VB|NN,script,0.40700000000000003,0.39,0.050680239,23.09474156,1.69,1.94,7.0,0.0,14700.0,2450.0,NN,0.036974598949624585,0.06666666666666667,0.7846330404281616
125,144,ALLERGY,top,673.8709677,601.2962963,31,27,3,0,3,133.43,3.83,16.0,1058.5,JJ|NN|VB|RB,,,,0.0,0.0,1.69,1.94,7.0,0.0,14700.0,2450.0,NN,0.04643102896187406,0.06666666666666667,1.0710066631436348
126,145,ALLIGATOR,sugar,714.3870968,647.2,31,30,4,0,5,37.76,3.28,0.0,1189.0,NN|VB,,,,0.013101119,0.011925316000000002,9.0,3.49,2.25,0.0,17162.0,2145.25,NN,0.056896878006345665,0.06666666666666667,0.9497266821563244
127,146,ALLIGATOR,river,646.6129032,718.0,31,30,2,1,5,55.47,3.45,7.0,2952.5,NN,script,0.024,0.19,0.054431038,0.674527005,9.0,3.49,2.25,0.0,17162.0,2145.25,NN,0.05426780295495289,0.07692307692307693,0.9730284065008163
128,147,ALLOW,let,641.9666667,665.5,30,28,1,1,3,2419.24,5.09,16.0,2385.0,VB|NN,synonym,0.461,0.25,0.33645911700000003,0.09360278400000001,44.37,3.35,5.0,3.0,6836.0,1709.0,VB|NN,1e+300,,0.7723213583230972
129,148,ALLOW,seven,625.5,641.8064516,32,31,3,0,5,104.45,3.73,2.0,2057.0,minor|NN,,,,0.035861227,0.0034599559999999997,44.37,3.35,5.0,3.0,6836.0,1709.0,VB|NN,NA,,1.0484634712338448
130,149,ALMANAC,devil,589.9333333,644.2903226,30,31,4,0,5,41.33,3.32,0.0,1320.0,NN,,,,0.0681095,0.06432574099999999,7.0,0.84,1.64,0.0,11223.0,1870.5,NN,0.03906403308636669,0.05,0.9240361973643303
131,150,ALMANAC,map,650.3103447999999,688.8214286,29,28,2,1,3,31.82,3.21,18.0,1276.5,NN|VB,category,0.10099999999999999,0.1,0.042509868,0.346960726,7.0,0.84,1.64,0.0,11223.0,1870.5,NN,0.0636014738407194,0.1,0.8897909745573997
132,151,ALONE,lonely,656.6060606000001,663.6206897000001,33,29,1,1,6,41.67,3.33,1.0,2325.6,JJ|RB,script,0.215,0.6,0.15793475,0.397837211,308.53,4.2,5.0,3.0,11414.0,2853.5,RB|JJ,NA,,0.8135017454624176
133,152,ALONE,movement,725.7575757999999,758.8064516,33,31,3,0,8,14.84,2.88,0.0,1856.0,NN,,,,0.134601426,0.221709665,308.53,4.2,5.0,3.0,11414.0,2853.5,RB|JJ,NA,,1.0249438975006342
134,153,ALPHABET,letters,786.9677419,593.4375,31,32,1,1,7,37.45,3.28,2.0,2911.33,NN,perceptual property,0.41200000000000003,0.8,0.20610395,6.018698232,2.49,2.11,8.0,0.0,8062.0,1151.71,NN,0.045653906365786805,0.06666666666666667,0.8989492654800415
135,154,ALPHABET,kids,606.84375,583.0333333,32,30,3,0,4,301.1,4.19,5.0,562.33,NN|VB,,,,0.04869593,0.297744348,2.49,2.11,8.0,0.0,8062.0,1151.71,NN,0.04746376735264995,0.07692307692307693,0.9113021641969681
136,155,ALTER,change,606.6774194,664.1875,31,32,1,1,6,240.35,4.09,2.0,2255.0,NN|VB,synonym,0.633,0.44,0.384904009,0.37384724700000005,4.78,2.39,5.0,3.0,13992.0,3498.0,VB,1e+300,,0.9634016901254654
137,156,ALTER,deer,641.9032258,666.7419355000001,31,31,3,0,4,8.71,2.65,11.0,3211.0,NN,,,,0.051723967999999995,0.032405962,4.78,2.39,5.0,3.0,13992.0,3498.0,VB,NA,,0.9545526914298534
138,157,ALTO,soprano,672.9230769,858.5862069,26,29,1,1,7,2.65,2.13,0.0,1711.5,NN|JJ,category,0.243,0.76,0.27106873800000003,44.65407863,1.35,1.85,4.0,2.0,4801.0,1600.33,NN,0.12971884980508783,0.3333333333333333,0.929979607462883
139,158,ALTO,ground,662.875,797.1034482999999,32,29,3,0,6,72.47,3.57,1.0,1636.8,NN|VB,,,,0.036690519,0.07164793400000001,1.35,1.85,4.0,2.0,4801.0,1600.33,NN,0.059372883997478476,0.1,1.0498341619968414
140,159,ALWAYS,forever,612.8484847999999,619.4,33,30,1,1,7,88.8,3.66,0.0,2738.17,RB|NN,synonym,0.37799999999999995,0.48,0.164115233,0.509877685,655.25,4.52,6.0,0.0,4411.0,882.2,RB,NA,,0.794758141040802
141,160,ALWAYS,lettuce,836.9,747.8666667,30,30,3,0,7,3.39,2.24,0.0,1376.17,NN,,,,0.063130575,0.044036835,655.25,4.52,6.0,0.0,4411.0,882.2,RB,NA,,0.8918723836541176
142,161,AMATEUR,company,664.71875,754.516129,32,31,4,0,7,147.2,3.88,0.0,1550.83,NN,,,,0.070078444,0.072209804,7.0,6.55,2.52,0.0,12704.0,2117.33,NN|JJ,0.05323684803784943,0.09090909090909091,1.0543517172336578
143,162,AMATEUR,beginner,697.625,712.625,32,32,2,1,8,1.94,2.0,0.0,2509.71,NN,synonym,0.128,0.23,0.053186139,0.7356009020000001,7.0,6.55,2.52,0.0,12704.0,2117.33,NN|JJ,0.06194549752106834,0.25,0.7978792786598206
144,163,AMAZE,all,665.84375,715.3125,32,32,3,0,3,5161.86,5.42,5.0,2340.5,minor|RB,,,,0.043445645,0.008728958,1.61,1.92,5.0,0.0,3233.0,808.25,VB,NA,,0.9427258148789406
145,164,AMAZE,wonder,732.9032258,694.516129,31,31,1,1,6,116.98,3.78,5.0,3093.8,NN|VB,synonym,0.13699999999999998,0.13,0.090994405,1.2313310929999999,1.61,1.92,5.0,0.0,3233.0,808.25,VB,0.05236151880984046,,0.8501467257738113
146,165,AMBITION,talking,699.2580644999999,632.8125,31,32,3,0,7,497.75,4.4,3.0,2714.5,VB|NN,,,,0.040648771,0.051310232000000004,5.35,2.44,8.0,0.0,16059.0,2294.14,NN,0.06187354416067519,0.09090909090909091,0.9808731228113174
147,166,AMBITION,goal,643.6666667000001,651.0,30,32,1,1,4,16.75,2.93,4.0,1281.67,NN,unclassified,0.23,0.3,0.137398982,0.22642574,5.35,2.44,8.0,0.0,16059.0,2294.14,NN,0.07258164048850604,0.1,0.911003552377224
148,167,AMBULANCE,emergency,647.6666667000001,757.6129032,30,31,1,1,9,54.43,3.44,1.0,1977.63,NN,script,0.174,0.76,0.107827528,10.08530664,22.41,3.06,9.0,0.0,11460.0,1432.5,NN,0.043774356135338845,0.05263157894736842,0.6444079577922821
149,168,AMBULANCE,scissors,747.1290323,736.7,31,30,3,0,8,6.69,2.53,0.0,1599.71,NN,,,,0.017111506999999998,0.0054503419999999995,22.41,3.06,9.0,0.0,11460.0,1432.5,NN,0.05277015372780702,0.08333333333333333,0.9101787284016609
150,169,AMERICAN,flag,607.5483871,643.7419355000001,31,31,1,1,4,17.49,2.95,9.0,1092.0,NN|VB,fpa,0.2,0.3,0.10434632699999999,0.15057383300000002,102.22,3.72,8.0,1.0,19300.0,2757.14,JJ|NN,0.07853568939522367,0.09090909090909091,0.9227927848696709
151,170,AMERICAN,grandma,801.7096774,752.4516129,31,31,3,0,7,45.59,3.37,1.0,1810.83,NN,,,,0.092137232,0.064090959,102.22,3.72,8.0,1.0,19300.0,2757.14,JJ|NN,0.07586563914921171,0.125,0.9515895545482635
152,171,AMOUNT,lot,664.46875,686.6129032,32,31,2,1,3,569.92,4.46,16.0,1187.0,NN,synonym,0.04,0.11,0.07199726299999999,0.119356559,6.0,24.75,3.1,0.0,8458.0,1691.6,NN|VB,0.07732183848058573,0.1111111111111111,0.9874487919732928
153,172,AMOUNT,past,607.2258065000001,658.03125,31,32,4,0,4,123.76,3.8,14.0,2038.33,JJ|NN|RB,,,,0.06988124700000001,0.025714931,6.0,24.75,3.1,0.0,8458.0,1691.6,NN|VB,0.07981167163940045,0.125,1.0034647448919713
154,173,AMP,electricity,709.4516129,810.3225806,31,31,2,1,11,11.45,2.77,0.0,1831.0,NN,unclassified,0.053,0.41,0.052512123,0.088586623,3.0,1.82,1.97,4.0,1823.0,911.5,NN,0.041745868870785734,0.07142857142857142,0.8712233603000641
155,174,AMP,poetry,800.2413793,633.6875,29,32,4,0,6,13.37,2.83,0.0,979.4,NN,,,,0.007478052,0.10680428800000001,3.0,1.82,1.97,4.0,1823.0,911.5,NN,0.04704973202734075,0.09090909090909091,1.0389057360589504
156,175,AMUSE,joke,587.28125,568.1612903,32,31,2,1,4,73.02,3.57,7.0,423.67,NN|VB,functional property,0.017,0.18,0.116014277,1.9025520969999998,5.0,2.61,2.13,1.0,4800.0,1200.0,VB,0.06362299794398503,,0.9378781840205193
157,176,AMUSE,beer,557.0,662.84375,29,32,4,0,4,75.49,3.59,12.0,2630.0,NN,,,,0.019778248999999998,0.0,5.0,2.61,2.13,1.0,4800.0,1200.0,VB,NA,,0.8895518556237221
158,177,ANALYSIS,mom,607.53125,762.7586207,32,29,4,0,3,430.39,4.34,6.0,1090.5,NN,,,,0.097299765,0.041140598,8.0,11.04,2.75,2.0,14209.0,2029.86,NN,0.051392451100608104,0.05263157894736842,0.9449950382113457
159,178,ANALYSIS,data,709.4333333,638.1724138,30,29,2,1,4,25.61,3.12,2.0,2197.33,NN,bpa,0.013999999999999999,0.37,0.006741385999999999,1.314073469,8.0,11.04,2.75,2.0,14209.0,2029.86,NN,0.060146452117146025,0.09090909090909091,0.8854616060853004
160,179,ANARCHY,chaos,794.4333333,824.137931,30,29,2,1,5,9.39,2.68,1.0,881.5,NN,unclassified,0.13699999999999998,0.33,0.134271155,3.014172125,7.0,2.02,2.02,0.0,10073.0,1678.83,NN,0.14492805940824913,0.25,0.7911225259304047
161,180,ANARCHY,worm,776.34375,757.5483871,32,31,4,0,4,10.12,2.71,9.0,1225.0,NN|VB,,,,0.119172779,0.09663184699999999,7.0,2.02,2.02,0.0,10073.0,1678.83,NN,0.041418658498854274,0.07142857142857142,0.9343863055109978
162,183,ANCIENT,modern,642.125,807.1724138,32,29,2,1,6,18.24,2.97,0.0,2147.0,JJ|NN,antonym,0.02,0.55,0.271489427,0.611938404,7.0,21.67,3.04,0.0,13954.0,2325.67,JJ|NN,NA,0.2,0.7747273296117783
163,184,ANCIENT,sight,645.6206897000001,690.8666667,29,30,4,0,5,45.31,3.36,8.0,831.75,NN|VB,,,,0.01996907,0.04491362,7.0,21.67,3.04,0.0,13954.0,2325.67,JJ|NN,0.04915878438985239,0.06666666666666667,0.9412143193185329
164,185,ANGEL,heaven,547.6333333,610.53125,30,32,1,1,6,56.61,3.46,3.0,1932.8,NN,script,0.327,0.41,0.08166523,1.7875408919999998,78.27,3.6,5.0,1.0,10347.0,2586.75,NN,0.04966585220115091,0.07692307692307693,0.9529283754527569
165,186,ANGEL,fashion,732.0625,683.03125,32,32,3,0,7,18.76,2.98,0.0,1895.83,NN|VB,,,,0.13499369,0.08903449699999999,78.27,3.6,5.0,1.0,10347.0,2586.75,NN,0.06468791669831195,0.1,0.9191494509577751
166,187,ANGLE,once,632.4848485,751.5806452,33,31,3,0,4,344.88,4.25,0.0,2545.33,RB|NN,,,,0.009532184,0.04209442099999999,14.92,2.88,5.0,2.0,11254.0,2813.5,NN|VB,NA,,0.965660035610199
167,188,ANGLE,geometry,678.6,959.5,30,28,1,1,8,1.84,1.98,0.0,1155.29,NN,script,0.179,0.45,0.016818958999999998,4.5286264869999995,14.92,2.88,5.0,2.0,11254.0,2813.5,NN|VB,0.05681402061776962,0.06666666666666667,0.9627536162734032
168,189,ANGRY,gamble,707.0,785.2,27,30,4,0,6,8.94,2.66,3.0,1317.0,VB,,,,0.112273916,0.07160235400000001,5.0,58.98,3.48,0.0,8784.0,2196.0,JJ,NA,,0.9429938830435276
169,190,ANGRY,sad,554.6129032,613.0,31,32,2,1,3,63.37,3.51,18.0,893.5,JJ|NN,category,0.068,0.62,0.664187747,1.295077604,5.0,58.98,3.48,0.0,8784.0,2196.0,JJ,NA,,0.8601657152175903
170,191,ANIMAL,bear,761.3548387,585.8064516,31,31,2,1,4,57.41,3.47,19.0,1879.33,VB|NN,supraordinate,0.016,0.15,0.180483568,0.082607403,6.0,45.49,3.37,0.0,10631.0,2126.2,NN,0.1912364452748548,0.14285714285714285,0.8753848224878311
171,192,ANIMAL,subtract,822.46875,777.0,32,31,4,0,8,0.55,1.46,0.0,1240.71,VB,,,,0.143773684,0.445557056,6.0,45.49,3.37,0.0,10631.0,2126.2,NN,NA,0.08333333333333333,1.0779672488570213
172,195,ANKLE,bracelet,762.40625,746.2258065000001,32,31,2,1,8,7.8,2.6,0.0,1897.86,NN,fpa,0.049,0.16,0.022989427000000003,11.51962253,5.0,8.02,2.61,1.0,7322.0,1830.5,NN,0.04082554435170421,0.07142857142857142,0.8688400387763977
173,196,ANKLE,way,791.862069,573.4333333,29,30,4,0,3,1424.73,4.86,18.0,543.5,NN,,,,0.012042408999999999,0.0,5.0,8.02,2.61,1.0,7322.0,1830.5,NN,0.05469265493250818,0.07692307692307693,1.0428840443491936
174,199,ANNOUNCE,marriage,776.0645161,657.8709677,31,31,2,1,8,77.06,3.59,1.0,1601.71,NN,unclassified,0.027999999999999997,0.06,0.105056379,0.126127056,8.0,9.76,2.7,0.0,11209.0,1601.29,VB|NN,NA,,0.9949240321293473
175,200,ANNOUNCE,sorrow,669.75,681.6666667000001,28,30,4,0,6,6.86,2.55,2.0,1388.6,NN|VB,,,,0.169772268,0.078843365,8.0,9.76,2.7,0.0,11209.0,1601.29,VB|NN,NA,,0.9705028608441353
176,203,ANNOYING,disappear,713.3571429,809.5666667,28,30,3,0,9,20.96,3.03,0.0,1649.25,VB,,,,0.00532218,0.014346645,11.12,2.75,8.0,0.0,15745.0,2249.29,JJ|VB|NN,0.07074605512136482,0.09090909090909091,0.9055899605154991
177,204,ANNOYING,irritating,814.1935484,697.7741934999999,31,31,1,1,10,2.18,2.05,1.0,3122.44,JJ|VB,synonym,0.086,0.16,0.110941449,3.3281303560000004,11.12,2.75,8.0,0.0,15745.0,2249.29,JJ|VB|NN,1e+300,0.08333333333333333,0.6341457962989807
178,205,ANNUAL,stream,650.5862069,701.2580644999999,29,31,4,0,6,8.04,2.61,2.0,2511.0,NN|VB,,,,0.082436941,0.112607249,6.0,7.2,2.57,0.0,7621.0,1524.2,JJ|NN,0.0662639062798165,0.1,0.9168162941932678
179,206,ANNUAL,once,678.59375,756.2,32,30,2,1,4,344.88,4.25,0.0,2545.33,RB|NN,unclassified,0.036000000000000004,0.16,0.07000925,0.05255128,6.0,7.2,2.57,0.0,7621.0,1524.2,JJ|NN,NA,,0.9710363373160362
180,207,ANOTHER,silly,589.2903226,641.7096774,31,31,4,0,5,57.1,3.46,8.0,1572.75,JJ|NN,,,,0.029816732999999998,0.003113328,7.0,509.22,4.41,0.0,14421.0,2403.5,minor|NN,NA,,0.8396171629428864
181,208,ANOTHER,more,594.4285714,719.1923077,28,26,2,1,4,1298.59,4.82,18.0,2753.33,JJ|RB,unclassified,0.096,0.64,0.20106908699999998,0.07410346599999999,7.0,509.22,4.41,0.0,14421.0,2403.5,minor|NN,NA,,0.961570005863905
182,211,ANTELOPE,awake,661.0909091,621.0322581,33,31,4,0,5,26.71,3.13,2.0,529.75,JJ|VB,,,,0.004296874,0.150575968,8.0,0.98,1.71,0.0,16513.0,2359.0,NN,NA,0.05,0.9841682780534029
183,212,ANTELOPE,beast,653.40625,691.21875,32,32,2,1,5,24.55,3.1,6.0,1922.5,NN,unclassified,0.013000000000000001,0.32,0.039669891,0.233427412,8.0,0.98,1.71,0.0,16513.0,2359.0,NN,0.1385616691689416,0.1,0.9392483420670033
184,215,ANTIQUE,furniture,697.1666667000001,738.8709677,30,31,2,1,9,15.08,2.89,0.0,1570.75,NN,fpa,0.033,0.39,0.170396897,6.700399877000001,7.0,6.06,2.49,0.0,12256.0,2042.67,JJ|NN,0.0653161109809188,0.08333333333333333,0.7425199747085571
185,216,ANTIQUE,face,609.0645161,717.1666667000001,31,30,4,0,4,289.16,4.17,11.0,1174.67,NN|VB,,,,0.23917571399999998,0.02991617,7.0,6.06,2.49,0.0,12256.0,2042.67,JJ|NN,0.05394496134901732,0.08333333333333333,1.0865451246500015
186,219,ANTLERS,disgusting,753.5806452,830.8484847999999,31,33,3,0,10,26.61,3.13,0.0,2851.22,JJ|VB,,,,0.03683741,0.0,,,7.0,,,,NN,NA,0.08333333333333333,0.9119579643011093
187,220,ANTLERS,deer,603.1612903,616.7272727000001,31,33,1,1,4,8.71,2.65,11.0,3211.0,NN,perceptual property,0.645,0.66,0.04649645,26.73310526,,,7.0,,,,NN,0.04503750305501778,0.05,0.7389452755451202
188,221,ANXIETY,goo,1210.125,933.1666667000002,8,12,3,0,3,2.14,2.04,10.0,643.5,NN,,,,0.09699724400000001,0.397303481,6.76,2.54,7.0,0.0,6949.0,1158.17,NN,0.044444703716690175,0.1,0.9374656826257706
189,222,ANXIETY,nervous,707.5151515,646.03125,33,32,1,1,7,67.16,3.53,0.0,2008.83,JJ|NN,,0.127,0.18,0.01460691,2.821588823,6.76,2.54,7.0,0.0,6949.0,1158.17,NN,NA,,0.880830317735672
190,223,APART,alone,613.5333333,672.1515152000001,30,33,2,1,5,308.53,4.2,3.0,2853.5,RB|JJ,unclassified,0.021,0.26,0.06850846099999999,0.067422556,5.0,47.02,3.38,0.0,5939.0,1484.75,RB,NA,,1.0482780896127224
191,224,APART,mix,619.3333332999999,739.2857142999999,30,28,4,0,3,16.35,2.92,4.0,709.5,NN|VB,,,,0.043494671,0.110986624,5.0,47.02,3.38,0.0,5939.0,1484.75,RB,NA,,0.9856694247573614
192,227,APATHY,sympathy,727.9677419,732.6129032,31,31,1,1,8,8.35,2.63,0.0,1156.86,NN,antonym,0.257,0.29,0.057491638,1.453587144,0.47,1.4,6.0,0.0,7724.0,1544.8,NN,0.050908350808056654,0.1,0.8580299615859985
193,228,APATHY,science,654.8125,803.53125,32,32,3,0,7,37.25,3.28,0.0,1660.33,NN,,,,0.052919417999999996,0.258649063,0.47,1.4,6.0,0.0,7724.0,1544.8,NN,0.057259403933357385,0.09090909090909091,0.9128920063376427
194,229,APE,jungle,612.75,614.1290323,32,31,2,1,6,22.57,3.06,4.0,1961.4,NN,script,0.021,0.24,0.070660928,1.892174466,3.0,9.67,2.69,10.0,2536.0,1268.0,NN|VB,0.04637432384123414,0.07692307692307693,0.9985207823337987
195,230,APE,all,680.5666667,614.0322581,30,31,4,0,3,5161.86,5.42,5.0,2340.5,minor|RB,,,,0.066758547,0.035025337000000004,3.0,9.67,2.69,10.0,2536.0,1268.0,NN|VB,NA,,1.0135018192231655
196,231,APOLOGY,mistake,696.71875,739.0606061000001,32,33,2,1,7,101.96,3.72,0.0,1800.33,NN|VB,unclassified,0.019,0.24,0.055885218,0.94136038,7.0,15.76,2.91,0.0,5356.0,892.67,NN,0.05204275650804422,0.1,0.8132418543100357
197,232,APOLOGY,win,699.28125,654.6666667000001,32,30,4,0,3,134.65,3.84,12.0,3681.5,VB|NN,,,,0.026573437000000002,0.013595369,7.0,15.76,2.91,0.0,5356.0,892.67,NN,0.04612129715436687,0.09090909090909091,0.9165830016136169
198,233,APPEAL,crooked,813.9642857000001,872.6,28,30,4,0,7,5.69,2.46,4.0,1579.5,JJ,,,,0.065144941,0.056867564,6.0,13.0,2.82,1.0,7921.0,1584.2,NN|VB,NA,0.07692307692307693,0.8706810921430588
199,234,APPEAL,looks,577.9677419,582.483871,31,31,2,1,5,311.49,4.2,7.0,716.0,VB|NN,unclassified,0.034,0.12,0.117581504,0.08624484800000001,6.0,13.0,2.82,1.0,7921.0,1584.2,NN|VB,0.058243693289566606,0.08333333333333333,0.8921205848455429
200,235,APPEAR,whale,628.7931034,698.6451613,29,31,4,0,5,11.25,2.76,3.0,1964.25,NN,,,,0.04645548099999999,0.0,6.0,23.37,3.08,1.0,7822.0,1564.4,VB,NA,,0.9490549154579639
201,236,APPEAR,show,582.8064516,597.2903226,31,31,2,1,4,488.35,4.4,10.0,1058.33,VB|NN,unclassified,0.067,0.37,0.30149329399999997,0.212671308,6.0,23.37,3.08,1.0,7822.0,1564.4,VB,0.07494907723119558,,0.9014336168766022
202,237,APPEARANCE,line,653.0384615,687.137931,26,29,3,0,4,206.18,4.02,17.0,3972.67,NN|VB,,,,0.074959019,0.061651713,11.59,2.77,10.0,0.0,17445.0,1938.33,NN,0.07862574432847735,0.125,1.0044657429680228
203,238,APPEARANCE,looks,636.1935484,634.2121212000001,31,33,1,1,5,311.49,4.2,7.0,716.0,VB|NN,synonym,0.42700000000000005,0.29,0.123653296,0.159451882,11.59,2.77,10.0,0.0,17445.0,1938.33,NN,0.6556590839940516,0.3333333333333333,0.8116848766803741
204,241,APPLE,exercise,709.1333333,763.5862069,30,29,3,0,8,17.73,2.96,1.0,1866.0,NN|VB,,,,0.06111639,0.08753144,23.67,3.08,5.0,2.0,5572.0,1393.0,NN,0.05399008516428342,0.058823529411764705,1.0364764519035816
205,242,APPLE,red,568.8333332999999,574.8387097,30,31,1,1,3,148.06,3.88,11.0,4513.5,JJ|NN,bpa,0.20800000000000002,0.27,0.094440354,0.290102846,23.67,3.08,5.0,2.0,5572.0,1393.0,NN,0.05166261869281168,0.06666666666666667,0.9945567189715803
206,243,APPLIANCE,stove,670.7586207,729.3225806,29,31,1,1,5,7.59,2.59,7.0,1843.25,NN,script,0.129,0.18,0.0037020340000000003,3.591917897,0.8,1.62,9.0,0.0,12537.0,1567.13,NN,0.06638428434222189,0.09090909090909091,0.8521078526973724
207,244,APPLIANCE,bacon,633.7241379,715.0,29,32,3,0,5,11.86,2.78,2.0,2330.0,NN,,,,0.153660056,0.086530224,0.8,1.62,9.0,0.0,12537.0,1567.13,NN,0.046779163286321375,0.07142857142857142,0.8619647473096848
208,245,APPLICATION,college,716.7,798.1875,30,32,2,1,7,85.18,3.64,1.0,1741.5,NN|VB,bpa,0.021,0.24,0.075654098,0.04388851,11.0,10.0,2.71,0.0,25071.0,2507.1,NN,0.05950701302532979,0.09090909090909091,0.9368261247873306
